timestamp,sens1_Temp,sens1_RH,sens1_WBT,sens2_Temp,sens2_RH,sens3_Temp,sens3_RH
2025-11-12T04:53:01.451000Z,20,46.4,19.3,13.2,18.2,42.8,19.1,
2025-11-12T04:53:31.535000Z,20,46.4,19.3,13.2,18.2,42.8,19.1,
2025-11-12T04:54:01.444000Z,20,46.3,19.3,13.2,18.2,42.3,18.6,
2025-11-12T04:54:31.535000Z,20,46.4,19.3,13.2,18.2,42.8,19.1,
2025-11-12T04:55:01.583000Z,20,46.3,19.3,13.2,18.2,42.6,18.7,
2025-11-12T04:55:31.459000Z,20,46.4,19.3,13.2,18.2,42.6,19.1,
2025-11-12T04:56:01.456000Z,20,46.4,19.3,13.2,18.2,42.7,19.1,
2025-11-12T04:56:31.454000Z,20,46.4,19.3,13.2,18.1,42.8,18.6,
2025-11-12T04:57:01.444000Z,20,46.3,19.3,13.2,18.1,42.5,19.1,
2025-11-12T04:57:31.453000Z,20,46.4,19.3,13.2,18,42.8,18.7,
2025-11-12T04:58:01.453000Z,20,46.4,19.2,13.2,18.1,42.8,18.7,
2025-11-12T04:58:31.956000Z,20,46.4,19.2,13.2,18.1,42.5,18.7,
2025-11-12T04:59:01.951000Z,20,46.4,19.2,13.2,18.1,42.7,18.7,
2025-11-12T04:59:31.446000Z,20,46.3,19.2,13.2,18.1,42.6,18.7,
2025-11-12T05:00:01.448000Z,20,46.3,19.2,13.2,18.1,42.4,18.8,
2025-11-12T05:00:31.453000Z,20,46.3,19.2,13.2,18.1,42.5,19.3,
2025-11-12T05:01:01.562000Z,20,46.4,19.2,13.2,18.2,42.6,18.8,
2025-11-12T05:01:31.454000Z,19.9,46.3,19.2,13.1,18.1,42.4,18.8,
2025-11-12T05:02:01.441000Z,19.9,46.4,19.2,13.1,18,42.7,18.8,
2025-11-12T05:02:31.572000Z,19.9,46.4,19.2,13.1,18,42.5,19.3,
2025-11-12T05:03:01.467000Z,19.9,46.3,19.2,13.1,18.1,42.5,19.2,
2025-11-12T05:03:31.458000Z,19.9,46.3,19.2,13.1,18.1,42.6,19.2,
2025-11-12T05:04:01.455000Z,19.9,46.3,19.2,13.1,18,42.5,18.7,
2025-11-12T05:04:31.466000Z,19.9,46.3,19.2,13.1,18,42.2,18.8,
2025-11-12T05:05:01.451000Z,19.9,46.4,19.1,13.1,18,42.6,18.8,
2025-11-12T05:05:31.574000Z,19.9,46.3,19.1,13.1,18,42.7,18.8,
2025-11-12T05:06:01.442000Z,19.9,46.4,19.1,13.1,17.9,42.4,18.8,
2025-11-12T05:06:31.527000Z,19.9,46.3,19.1,13.1,18,42.6,18.8,
2025-11-12T05:07:01.451000Z,19.9,46.3,19.1,13.1,18,42.5,18.8,
2025-11-12T05:07:31.457000Z,19.8,46.3,19.1,13,18,42.5,18.8,
2025-11-12T05:08:01.454000Z,19.8,46.3,19.1,13,17.9,42.4,18.8,
2025-11-12T05:08:31.588000Z,19.8,46.3,19.1,13,18,42.5,18.8,
2025-11-12T05:09:01.456000Z,19.8,46.2,19.1,13,18,42.4,18.8,
2025-11-12T05:09:31.533000Z,19.8,46.3,19.1,13,18,42.6,18.8,
2025-11-12T05:10:01.587000Z,19.8,46.3,19.1,13,18,42.5,18.8,
2025-11-12T05:10:31.493000Z,19.8,46.2,19.1,13,18,42.7,18.8,
2025-11-12T05:11:01.454000Z,19.8,46.2,19.1,13,18,42.6,18.8,
2025-11-12T05:11:31.954000Z,19.8,46.2,19.1,13,18,42.2,19.2,
2025-11-12T05:12:01.956000Z,19.8,46.3,19.1,13,18,42.7,19.3,
2025-11-12T05:12:31.937000Z,19.8,46.2,19.1,13,17.9,42.6,18.8,
2025-11-12T05:13:02.013000Z,19.8,46.2,19,13,17.9,42.6,18.8,
2025-11-12T05:13:31.901000Z,19.8,46.3,19,13,17.9,42.7,18.8,
2025-11-12T05:14:01.874000Z,19.8,46.3,19,13,17.9,42.6,18.7,
2025-11-12T05:14:31.860000Z,19.8,46.2,19,13,17.9,42.3,18.7,
2025-11-12T05:15:01.844000Z,19.8,46.2,19,13,17.9,42.2,19.2,
2025-11-12T05:15:31.880000Z,19.8,46.2,19,13,17.9,42.3,18.7,
2025-11-12T05:16:01.808000Z,19.8,46.3,19,13,17.9,42.4,19.2,
2025-11-12T05:16:31.822000Z,19.7,46.2,19,12.9,17.9,42.4,18.7,
2025-11-12T05:17:01.780000Z,19.7,46.3,19,12.9,17.9,42.3,18.7,
2025-11-12T05:17:31.752000Z,19.7,46.3,19,12.9,17.9,42.4,18.7,
2025-11-12T05:18:01.738000Z,19.7,46.2,19,12.9,17.9,42.4,18.7,
2025-11-12T05:18:31.728000Z,19.7,46.2,19,12.9,17.9,42.7,18.7,
2025-11-12T05:19:01.698000Z,19.7,46.2,19,12.9,17.9,42.1,18.7,
2025-11-12T05:19:31.802000Z,19.7,46.1,19,12.9,17.9,42.4,18.7,
2025-11-12T05:20:01.666000Z,19.7,46.1,19,12.9,18,42.1,18.7,
2025-11-12T05:20:31.647000Z,19.7,46.1,19,12.9,17.9,42.5,18.7,
2025-11-12T05:21:01.633000Z,19.7,46.2,19,12.9,17.9,42.1,18.7,
2025-11-12T05:21:31.631000Z,19.7,46.1,19,12.9,17.9,42.4,19.2,
2025-11-12T05:22:01.588000Z,19.7,46.2,19,12.9,17.9,42.4,18.7,
2025-11-12T05:22:31.566000Z,19.7,46.1,19,12.9,17.9,42.6,18.7,
2025-11-12T05:23:01.556000Z,19.7,46.1,18.9,12.9,17.8,42.4,18.7,
2025-11-12T05:23:31.573000Z,19.7,46,19,12.9,17.8,42.2,18.7,
2025-11-12T05:24:01.598000Z,19.7,46.1,18.9,12.9,17.8,42.2,18.7,
2025-11-12T05:24:31.637000Z,19.7,46.1,18.9,12.9,17.8,42.1,18.6,
2025-11-12T05:25:01.521000Z,19.7,46.1,18.9,12.9,17.8,42.1,19.1,
2025-11-12T05:25:31.471000Z,19.7,46.1,18.9,12.9,17.8,42.2,18.7,
2025-11-12T05:26:01.598000Z,19.7,46,18.9,12.9,17.8,42.5,18.7,
2025-11-12T05:26:31.462000Z,19.7,46.1,18.9,12.9,17.8,42.4,18.6,
2025-11-12T05:27:01.459000Z,19.7,46.1,18.9,12.9,17.8,42.3,18.7,
2025-11-12T05:27:31.602000Z,19.7,46.1,18.9,12.9,17.8,42.4,18.7,
2025-11-12T05:28:01.499000Z,19.7,46,18.9,12.9,17.8,42.4,18.7,
2025-11-12T05:28:31.454000Z,19.7,46.1,18.9,12.9,17.8,42,18.7,
2025-11-12T05:29:01.502000Z,19.7,46.1,18.9,12.9,17.8,42.4,18.7,
2025-11-12T05:29:31.554000Z,19.7,46.1,18.9,12.9,17.8,42.5,18.7,
2025-11-12T05:30:01.455000Z,19.7,46.1,18.9,12.9,17.8,42.3,18.7,
2025-11-12T05:30:31.512000Z,19.7,46,18.9,12.9,17.8,42.3,18.7,
2025-11-12T05:31:01.460000Z,19.7,45.9,18.9,12.9,17.9,42.2,18.7,
2025-11-12T05:31:31.465000Z,19.7,45.5,18.9,12.8,17.9,41.6,18.7,
2025-11-12T05:32:01.498000Z,19.8,45.1,19,12.9,18,41.1,18.7,
2025-11-12T05:32:31.569000Z,19.9,44.7,19.1,12.9,18.1,40.8,18.7,
2025-11-12T05:33:01.461000Z,20,44.3,19.2,12.9,18.2,40.5,18.8,
2025-11-12T05:33:31.469000Z,20.1,44.1,19.3,13,18.4,40.6,19.3,
2025-11-12T05:34:01.449000Z,20.2,43.7,19.4,13,18.5,40.2,18.8,
2025-11-12T05:34:31.518000Z,20.4,43.4,19.6,13.1,18.7,40,19.3,
2025-11-12T05:35:01.570000Z,20.5,43,19.8,13.2,18.9,39.3,19.4,
2025-11-12T05:35:31.478000Z,20.7,42.8,19.9,13.3,19.1,38.9,19.4,
2025-11-12T05:36:01.458000Z,20.8,42.6,20.1,13.3,19.3,38.9,20,
2025-11-12T05:36:31.465000Z,21,42.5,20.2,13.5,19.4,38.7,20,
2025-11-12T05:37:01.466000Z,21.1,42.4,20.3,13.6,19.4,38.6,19.7,
2025-11-12T05:37:31.466000Z,21.1,42.6,20.4,13.6,19.4,39.2,20.2,
2025-11-12T05:38:01.462000Z,21.1,42.8,20.4,13.6,19.3,38.9,19.8,
2025-11-12T05:38:31.469000Z,21.1,42.9,20.4,13.6,19.2,39.4,19.8,
2025-11-12T05:39:01.482000Z,21,43.1,20.3,13.6,19.1,39.7,19.7,
2025-11-12T05:39:31.457000Z,21,43.2,20.3,13.6,19.1,39.6,19.7,
2025-11-12T05:40:01.458000Z,21,43.5,20.3,13.6,19.1,39.9,20.1,
2025-11-12T05:40:31.457000Z,21,43.8,20.3,13.7,19.1,39.8,20.1,
2025-11-12T05:41:01.460000Z,20.9,43.9,20.2,13.6,19,40,20.1,
2025-11-12T05:41:31.462000Z,20.9,44,20.2,13.6,19,40.1,19.6,
2025-11-12T05:42:01.468000Z,20.8,44.1,20.1,13.6,19,40.3,19.6,
2025-11-12T05:42:31.502000Z,20.8,44.3,20.1,13.6,18.9,40.6,19.7,
2025-11-12T05:43:01.467000Z,20.8,44.5,20,13.6,18.9,40.6,19.7,
2025-11-12T05:43:31.462000Z,20.7,44.5,20,13.5,18.8,40.8,20.1,
2025-11-12T05:44:01.458000Z,20.7,44.7,19.9,13.6,18.7,40.8,19.6,
2025-11-12T05:44:31.560000Z,20.6,44.7,19.9,13.5,18.7,40.8,20.1,
2025-11-12T05:45:01.468000Z,20.6,44.8,19.8,13.5,18.7,40.8,20,
2025-11-12T05:45:31.562000Z,20.5,44.8,19.8,13.4,18.7,40.9,19.6,
2025-11-12T05:46:01.613000Z,20.5,44.8,19.8,13.4,18.6,40.9,20,
2025-11-12T05:46:31.462000Z,20.5,44.9,19.7,13.4,18.6,40.9,19.5,
2025-11-12T05:47:01.562000Z,20.4,45,19.7,13.4,18.6,41.3,19.5,
2025-11-12T05:47:31.462000Z,20.4,45,19.7,13.4,18.5,41.3,19.5,
2025-11-12T05:48:01.454000Z,20.4,45,19.6,13.4,18.5,41.5,19.5,
2025-11-12T05:48:31.584000Z,20.3,45.1,19.6,13.3,18.4,41.4,19.9,
2025-11-12T05:49:01.477000Z,20.3,45.2,19.6,13.3,18.4,41.3,19.4,
2025-11-12T05:49:31.473000Z,20.3,45.2,19.5,13.3,18.4,41.5,19.4,
2025-11-12T05:50:01.579000Z,20.3,45.3,19.5,13.3,18.4,41.7,19.4,
2025-11-12T05:50:31.584000Z,20.2,45.3,19.5,13.2,18.4,41.7,19.4,
2025-11-12T05:51:01.499000Z,20.2,45.3,19.5,13.2,18.3,41.5,19.3,
2025-11-12T05:51:31.462000Z,20.2,45.3,19.5,13.2,18.4,41.6,19.3,
2025-11-12T05:52:01.461000Z,20.2,45.3,19.5,13.2,18.4,41.1,19.3,
2025-11-12T05:52:31.476000Z,20.2,45.3,19.5,13.2,18.4,41.5,19.3,
2025-11-12T05:53:01.462000Z,20.2,45.3,19.4,13.2,18.4,41.5,19.3,
2025-11-12T05:53:31.465000Z,20.2,45.3,19.4,13.2,18.4,41.5,19.3,
2025-11-12T05:54:01.464000Z,20.2,45.2,19.4,13.2,18.3,41.5,19.3,
2025-11-12T05:54:31.493000Z,20.2,45.3,19.4,13.2,18.3,41.7,19.3,
2025-11-12T05:55:01.490000Z,20.2,45.3,19.4,13.2,18.3,41.6,19.3,
2025-11-12T05:55:31.474000Z,20.1,45.3,19.4,13.1,18.3,41.7,19.3,
2025-11-12T05:56:01.498000Z,20.1,45.3,19.4,13.1,18.3,41.4,19.3,
2025-11-12T05:56:31.469000Z,20.1,45.3,19.4,13.1,18.3,41.4,19.2,
2025-11-12T05:57:01.469000Z,20.1,45.3,19.4,13.1,18.3,41.4,19.2,
2025-11-12T05:57:31.502000Z,20.1,45.4,19.4,13.2,18.3,41.4,19.2,
2025-11-12T05:58:01.462000Z,20.1,45.4,19.3,13.2,18.3,41.6,19.2,
2025-11-12T05:58:31.473000Z,20.1,45.4,19.3,13.2,18.3,41.7,19.2,
2025-11-12T05:59:01.471000Z,20.1,45.4,19.3,13.2,18.2,41.8,19.2,
2025-11-12T05:59:31.559000Z,20.1,45.4,19.3,13.2,18.3,41.3,19.2,
2025-11-12T06:00:01.468000Z,20.1,45.4,19.3,13.2,18.3,41.5,19.2,
2025-11-12T06:00:31.511000Z,20,45.4,19.3,13.1,18.3,41.7,19.2,
2025-11-12T06:01:01.473000Z,20,45.4,19.3,13.1,18.2,41.6,19.2,
2025-11-12T06:01:31.471000Z,20,45.4,19.3,13.1,18.2,41.8,19.1,
2025-11-12T06:02:01.467000Z,20,45.5,19.3,13.1,18.2,41.5,19.2,
2025-11-12T06:02:31.473000Z,20,45.4,19.3,13.1,18.2,41.9,19.2,
2025-11-12T06:03:01.481000Z,20,45.4,19.3,13.1,18.2,41.7,19.2,
2025-11-12T06:03:31.480000Z,20,45.4,19.3,13.1,18.1,41.5,19.2,
2025-11-12T06:04:01.652000Z,20,45.4,19.3,13.1,18.2,41.8,18.7,
2025-11-12T06:04:31.633000Z,20,45.4,19.3,13.1,18.2,41.9,18.7,
2025-11-12T06:05:01.481000Z,20,45.4,19.2,13.1,18.2,41.8,18.7,
2025-11-12T06:05:31.587000Z,20,45.4,19.2,13.1,18.1,41.8,19.2,
2025-11-12T06:06:01.465000Z,20,45.5,19.2,13.1,18.1,41.5,18.8,
2025-11-12T06:06:31.534000Z,20,45.4,19.2,13.1,18.1,41.6,19.2,
2025-11-12T06:07:01.581000Z,20,45.4,19.2,13.1,18.1,41.5,19.2,
2025-11-12T06:07:31.552000Z,20,45.5,19.2,13.1,18.1,41.8,19.2,
2025-11-12T06:08:01.463000Z,19.9,45.5,19.2,13,18.1,41.8,19.2,
2025-11-12T06:08:31.467000Z,19.9,45.5,19.2,13,18.1,41.5,19.2,
2025-11-12T06:09:01.604000Z,19.9,45.5,19.2,13,17.9,42.1,18.7,
2025-11-12T06:09:31.474000Z,19.9,45.5,19.1,13,18,41.7,19.2,
2025-11-12T06:10:01.459000Z,19.9,45.5,19.1,13,18.1,41.6,19.2,
2025-11-12T06:10:31.481000Z,19.9,45.5,19.1,13,18.1,41.6,18.7,
2025-11-12T06:11:01.472000Z,19.9,45.6,19.1,13,18.1,41.7,18.7,
2025-11-12T06:11:31.470000Z,19.9,45.5,19.1,13,18.1,41.7,19.2,
2025-11-12T06:12:01.476000Z,19.9,45.5,19.1,13,18.1,41.7,18.7,
2025-11-12T06:12:31.477000Z,19.9,45.5,19.1,13,18.1,41.7,18.8,
2025-11-12T06:13:01.472000Z,19.9,45.5,19.1,13,18,41.9,18.8,
2025-11-12T06:13:31.483000Z,19.9,45.5,19.1,13,18,41.7,19.2,
2025-11-12T06:14:01.476000Z,19.9,45.5,19.1,13,18,41.4,18.7,
2025-11-12T06:14:31.482000Z,19.8,45.6,19.1,12.9,18,41.9,18.8,
2025-11-12T06:15:01.478000Z,19.8,45.5,19.1,12.9,18,41.8,18.7,
2025-11-12T06:15:31.468000Z,19.9,45.4,19.1,13,18,41.5,18.8,
2025-11-12T06:16:01.510000Z,19.8,45.5,19.1,12.9,18,41.8,18.8,
2025-11-12T06:16:31.472000Z,19.8,45.6,19,12.9,17.9,41.7,18.7,
2025-11-12T06:17:01.626000Z,19.8,45.6,19,12.9,17.9,41.7,19.2,
2025-11-12T06:17:31.484000Z,19.8,45.6,19,12.9,17.9,41.6,18.7,
2025-11-12T06:18:01.568000Z,19.8,45.5,19,12.9,17.9,41.5,18.7,
2025-11-12T06:18:31.480000Z,19.8,45.6,19,12.9,17.9,41.6,18.8,
2025-11-12T06:19:01.472000Z,19.8,45.5,19,12.9,17.9,41.7,18.7,
2025-11-12T06:19:31.473000Z,19.8,45.5,19,12.9,17.9,41.5,18.7,
2025-11-12T06:20:01.574000Z,19.8,45.5,19,12.9,17.9,41.9,18.7,
2025-11-12T06:20:31.468000Z,19.8,45.4,19,12.9,17.9,41.6,18.7,
2025-11-12T06:21:01.524000Z,19.8,45.4,19,12.9,17.9,41.7,18.7,
2025-11-12T06:21:31.479000Z,19.8,45.5,19,12.9,17.9,41.7,18.7,
2025-11-12T06:22:01.478000Z,19.8,45.4,19,12.9,17.9,41.7,18.7,
2025-11-12T06:22:31.480000Z,19.8,45.4,19,12.9,17.9,41.8,18.6,
2025-11-12T06:23:01.484000Z,19.8,45.5,19,12.9,17.9,42,18.7,
2025-11-12T06:23:31.497000Z,19.8,45.5,19,12.9,17.9,41.9,18.7,
2025-11-12T06:24:01.475000Z,19.8,45.5,19,12.9,17.9,42,18.7,
2025-11-12T06:24:31.474000Z,19.8,45.5,19,12.9,17.8,41.8,18.7,
2025-11-12T06:25:01.476000Z,19.8,45.5,19,12.9,17.9,41.9,18.7,
2025-11-12T06:25:31.481000Z,19.8,45.5,19,12.9,17.9,41.6,18.7,
2025-11-12T06:26:01.480000Z,19.8,45.5,19,12.9,17.9,41.9,18.7,
2025-11-12T06:26:31.551000Z,19.7,45.5,19,12.8,17.9,41.5,18.7,
2025-11-12T06:27:01.479000Z,19.7,45.6,18.9,12.9,17.9,41.5,18.7,
2025-11-12T06:27:31.481000Z,19.7,45.5,18.9,12.8,17.8,41.8,18.7,
2025-11-12T06:28:01.484000Z,19.7,45.5,18.9,12.8,17.8,41.8,18.7,
2025-11-12T06:28:31.615000Z,19.7,45.5,18.9,12.8,17.8,41.8,18.7,
2025-11-12T06:29:01.506000Z,19.7,45.3,18.9,12.8,17.8,41.6,18.7,
2025-11-12T06:29:31.478000Z,19.7,45,18.9,12.8,17.8,41.2,18.7,
2025-11-12T06:30:01.474000Z,19.8,44.5,19,12.8,18,40.4,18.7,
2025-11-12T06:30:31.474000Z,19.9,44,19.1,12.8,18.3,40.1,18.8,
2025-11-12T06:31:01.479000Z,20.1,43.8,19.3,12.9,18.4,40.1,19.3,
2025-11-12T06:31:31.567000Z,20.2,43.4,19.4,13,18.5,39.7,18.8,
2025-11-12T06:32:01.475000Z,20.4,43,19.6,13.1,18.7,39.6,18.9,
2025-11-12T06:32:31.485000Z,20.5,42.8,19.8,13.1,19,39.4,19.4,
2025-11-12T06:33:01.574000Z,20.7,42.6,19.9,13.3,19,38.7,19.4,
2025-11-12T06:33:31.524000Z,20.8,42.4,20.1,13.3,19.3,38.9,19.5,
2025-11-12T06:34:01.526000Z,21,42.2,20.2,13.5,19.4,39,20,
2025-11-12T06:34:31.491000Z,21.1,42.2,20.3,13.5,19.4,38.6,19.7,
2025-11-12T06:35:01.478000Z,21.1,42.3,20.4,13.6,19.4,38.9,20.2,
2025-11-12T06:35:31.485000Z,21.1,42.4,20.4,13.6,19.3,39,20.2,
2025-11-12T06:36:01.486000Z,21.1,42.6,20.4,13.6,19.3,39.2,20.2,
2025-11-12T06:36:31.486000Z,21.1,42.8,20.4,13.6,19.2,39.3,19.8,
2025-11-12T06:37:01.537000Z,21.1,43,20.4,13.7,19.2,39.4,19.8,
2025-11-12T06:37:31.597000Z,21,43.2,20.3,13.6,19.1,39.4,20.2,
2025-11-12T06:38:01.489000Z,21,43.4,20.3,13.6,19.1,39.6,20.2,
2025-11-12T06:38:31.482000Z,21,43.5,20.3,13.6,19.1,39.8,20.2,
2025-11-12T06:39:01.476000Z,20.9,43.6,20.2,13.6,19.1,39.8,20.1,
2025-11-12T06:39:31.481000Z,20.9,43.7,20.2,13.6,19,39.8,20.1,
2025-11-12T06:40:01.486000Z,20.9,43.8,20.2,13.6,19,40.3,19.7,
2025-11-12T06:40:31.485000Z,20.8,44,20.1,13.5,18.9,40.4,19.6,
2025-11-12T06:41:01.496000Z,20.8,44.2,20.1,13.6,18.9,40.7,20.1,
2025-11-12T06:41:31.549000Z,20.7,44.3,20,13.5,18.8,40.7,20,
2025-11-12T06:42:01.475000Z,20.7,44.4,20,13.5,18.8,40.5,19.5,
2025-11-12T06:42:31.503000Z,20.6,44.4,19.9,13.4,18.8,40.6,20,
2025-11-12T06:43:01.475000Z,20.6,44.4,19.9,13.4,18.7,40.7,20,
2025-11-12T06:43:31.482000Z,20.6,44.5,19.8,13.5,18.7,40.7,19.5,
2025-11-12T06:44:01.476000Z,20.5,44.5,19.8,13.4,18.6,40.5,19.4,
2025-11-12T06:44:31.479000Z,20.5,44.5,19.8,13.4,18.7,40.8,19.8,
2025-11-12T06:45:01.482000Z,20.5,44.6,19.7,13.4,18.6,40.8,19.4,
2025-11-12T06:45:31.521000Z,20.4,44.6,19.7,13.3,18.6,41.1,19.4,
2025-11-12T06:46:01.481000Z,20.4,44.7,19.7,13.3,18.6,41.1,19.4,
2025-11-12T06:46:31.496000Z,20.4,44.7,19.6,13.3,18.6,40.7,19.3,
2025-11-12T06:47:01.493000Z,20.3,44.8,19.6,13.2,18.6,41,19.8,
2025-11-12T06:47:31.483000Z,20.3,44.8,19.6,13.2,18.5,40.9,19.3,
2025-11-12T06:48:01.483000Z,20.3,44.8,19.6,13.2,18.5,40.9,19.3,
2025-11-12T06:48:31.628000Z,20.3,44.8,19.5,13.2,18.5,41.2,19.3,
2025-11-12T06:49:01.523000Z,20.3,44.9,19.5,13.3,18.4,41.1,19.2,
2025-11-12T06:49:31.482000Z,20.3,44.9,19.5,13.3,18.4,41,19.7,
2025-11-12T06:50:01.480000Z,20.2,44.9,19.5,13.2,18.5,41.4,19.3,
2025-11-12T06:50:31.537000Z,20.2,44.9,19.5,13.2,18.4,40.7,19.3,
2025-11-12T06:51:01.587000Z,20.2,44.9,19.5,13.2,18.4,40.8,19.3,
2025-11-12T06:51:31.487000Z,20.2,44.8,19.4,13.2,18.4,41.2,19.2,
2025-11-12T06:52:01.479000Z,20.2,44.9,19.4,13.2,18.4,41.3,19.2,
2025-11-12T06:52:31.485000Z,20.2,45,19.4,13.2,18.4,41,19.2,
2025-11-12T06:53:01.643000Z,20.2,44.9,19.4,13.2,18.3,41.2,19.3,
2025-11-12T06:53:31.490000Z,20.1,45,19.4,13.1,18.3,41.4,19.2,
2025-11-12T06:54:01.491000Z,20.1,45,19.4,13.1,18.3,40.9,19.2,
2025-11-12T06:54:31.487000Z,20.1,45,19.4,13.1,18.3,41.3,19.2,
2025-11-12T06:55:01.542000Z,20.1,44.9,19.4,13.1,18.3,40.9,19.2,
2025-11-12T06:55:31.599000Z,20.1,45,19.4,13.1,18.3,41.3,19.2,
2025-11-12T06:56:01.486000Z,20.1,45,19.4,13.1,18.3,40.9,19.2,
2025-11-12T06:56:31.555000Z,20.1,45,19.4,13.1,18.4,41.1,19.2,
2025-11-12T06:57:01.603000Z,20.1,45,19.3,13.1,18.3,41,19.2,
2025-11-12T06:57:31.486000Z,20.1,45,19.3,13.1,18.3,41.2,19.2,
2025-11-12T06:58:01.488000Z,20.1,45,19.3,13.1,18.3,41.1,19.2,
2025-11-12T06:58:31.486000Z,20.1,45,19.3,13.1,18.3,41.1,19.2,
2025-11-12T06:59:01.559000Z,20.1,45,19.3,13.1,18.3,41.3,19.2,
2025-11-12T06:59:31.487000Z,20.1,45,19.3,13.1,18.3,41.2,19.2,
2025-11-12T07:00:01.483000Z,20,45,19.3,13,18.3,41.3,18.7,
2025-11-12T07:00:31.494000Z,20,45,19.3,13,18.2,41.4,18.7,
2025-11-12T07:01:01.493000Z,20.1,45,19.3,13.1,18.3,41,19.2,
2025-11-12T07:01:31.528000Z,20,45,19.3,13,18.2,41.2,19.1,
2025-11-12T07:02:01.483000Z,20,45,19.3,13,18.2,41.4,19.1,
2025-11-12T07:02:31.494000Z,20,45,19.3,13,18.2,41.3,19.1,
2025-11-12T07:03:01.528000Z,20,45,19.3,13,18.2,41.1,19.1,
2025-11-12T07:03:31.483000Z,20,45,19.2,13,18.2,41.2,19.1,
2025-11-12T07:04:01.513000Z,20,45.1,19.2,13,18.2,41.3,19.1,
2025-11-12T07:04:31.536000Z,20,45,19.2,13,18.2,41.1,19.1,
2025-11-12T07:05:01.489000Z,20,45,19.2,13,18.2,41.4,19.1,
2025-11-12T07:05:31.487000Z,20,45,19.2,13,18.2,41.1,19.1,
2025-11-12T07:06:01.494000Z,20,45,19.2,13,18.2,40.9,19.1,
2025-11-12T07:06:31.999000Z,20,45,19.2,13,18.2,41.1,19.1,
2025-11-12T07:07:01.997000Z,20,45,19.2,13,18.2,40.9,19.1,
2025-11-12T07:07:31.974000Z,20,45,19.2,13,18.2,41.4,19.2,
2025-11-12T07:08:01.954000Z,20,44.9,19.2,13,18.1,41.4,19.2,
2025-11-12T07:08:32.141000Z,20,44.9,19.2,13,18.2,41.3,19.2,
2025-11-12T07:09:01.923000Z,20,45,19.2,13,18.2,41.1,19.1,
2025-11-12T07:09:31.905000Z,20,44.9,19.2,13,18.1,41.1,19.1,
2025-11-12T07:10:01.942000Z,20,45,19.2,13,18.1,41.2,19.2,
2025-11-12T07:10:31.869000Z,20,45,19.2,13,18.1,41.3,19.2,
2025-11-12T07:11:01.856000Z,20,45,19.2,13,18.1,41.5,19.2,
2025-11-12T07:11:31.893000Z,19.9,44.9,19.2,12.9,18.1,40.8,18.6,
2025-11-12T07:12:01.817000Z,19.9,45,19.2,12.9,18.1,41,19.1,
2025-11-12T07:12:31.801000Z,19.9,45,19.1,12.9,18.1,41,19.1,
2025-11-12T07:13:01.775000Z,19.9,45.1,19.1,13,18.1,41.4,19.1,
2025-11-12T07:13:31.875000Z,19.9,45.1,19.1,13,18.1,41.4,19.1,
2025-11-12T07:14:01.736000Z,19.9,45,19.1,12.9,18,41.6,19,
2025-11-12T07:14:31.793000Z,19.9,45,19.1,12.9,18,41.4,19.1,
2025-11-12T07:15:01.705000Z,19.9,45,19.1,12.9,18,41.2,18.6,
2025-11-12T07:15:31.736000Z,19.9,45,19.1,12.9,18,41.5,18.6,
2025-11-12T07:16:01.673000Z,19.9,45,19.1,12.9,18,41.1,19.1,
2025-11-12T07:16:31.649000Z,19.9,45,19.1,12.9,18,41.2,19.1,
2025-11-12T07:17:01.634000Z,19.9,45,19.1,12.9,18.1,41.1,19.1,
2025-11-12T07:17:31.641000Z,19.8,45.1,19.1,12.9,18.1,41.1,19.1,
2025-11-12T07:18:01.673000Z,19.8,45.1,19,12.9,18,41.4,18.6,
2025-11-12T07:18:31.573000Z,19.8,45.1,19,12.9,18.1,41.2,18.7,
2025-11-12T07:19:01.589000Z,19.8,45.1,19,12.9,18,41,18.6,
2025-11-12T07:19:31.532000Z,19.8,45.1,19,12.9,18,41.4,18.6,
2025-11-12T07:20:01.520000Z,19.8,45.2,19,12.9,18,41.4,18.6,
2025-11-12T07:20:31.502000Z,19.8,45.1,19,12.9,18,41,19,
2025-11-12T07:21:01.501000Z,19.8,45,19,12.9,18,40.7,18.6,
2025-11-12T07:21:31.491000Z,19.8,45,19,12.9,18,41.1,18.6,
2025-11-12T07:22:01.495000Z,19.8,45,19,12.9,18,41,18.7,
2025-11-12T07:22:31.495000Z,19.8,45.1,19,12.9,18,41.4,19.2,
2025-11-12T07:23:01.496000Z,19.8,45.1,19,12.9,18,41.3,18.7,
2025-11-12T07:23:31.501000Z,19.8,45.1,19,12.9,18,41.3,18.7,
2025-11-12T07:24:01.497000Z,19.8,45.1,19,12.9,17.9,41.3,18.6,
2025-11-12T07:24:31.507000Z,19.8,45,19,12.9,17.9,41.4,18.6,
2025-11-12T07:25:01.765000Z,19.8,45.1,19,12.9,17.9,41.2,18.6,
2025-11-12T07:25:31.494000Z,19.8,45,19,12.9,17.9,41.3,19.1,
2025-11-12T07:26:01.499000Z,19.8,45,19,12.9,17.9,41.3,18.7,
2025-11-12T07:26:31.613000Z,19.8,45,19,12.9,17.9,41.2,18.6,
2025-11-12T07:27:01.494000Z,19.8,44.6,19,12.8,17.9,41,18.7,
2025-11-12T07:27:31.502000Z,19.9,44.3,19.1,12.8,18.1,40.6,19.2,
